
2025-03-15,WinCo Foods,Pantry,CHOC WAFER B/S,1.45,lb,14.48,21.00
2025-03-15,WinCo Foods,Pantry,WINCO TEA,1,each,1.98,1.98
2025-03-15,WinCo Foods,Pantry,WINCO TEA,1,each,1.98,1.98
2025-03-15,WinCo Foods,Pantry,WINCO FLR,1.76,lb,6.28,11.05
2025-03-15,WinCo Foods,Pantry,CHIPS MILK CHOC,2,each,0.58,1.16
2025-03-15,WinCo Foods,Produce,ONIONS GREEN,2,each,0.48,0.96
2025-03-15,WinCo Foods,Produce,CILANTRO,1.47,lb,2.98,4.38
2025-03-15,WinCo Foods,Pantry,RAISINS MEDLEY,1,each,1.28,3.02
2025-03-15,WinCo Foods,Produce,BROCCOLI CROWNS,2.36,lb,1.28,3.02
2025-03-15,WinCo Foods,Pantry,CHIPS DARK CHOC,1.49,lb,6.38,9.51
2025-03-15,WinCo Foods,Produce,PPR BELL GRN,3,each,0.58,1.74
2025-03-15,WinCo Foods,Pantry,ADAMS PNT BTR,2,each,1.88,3.76
2025-03-15,WinCo Foods,Pantry,SAVIA COCONUT,3,each,0.98,2.94
2025-03-15,WinCo Foods,Produce,KALE,1,each,11.84,11.84
2025-03-15,WinCo Foods,Pantry,FLR WINCO 25#,1,each,2.48,2.48
2025-03-15,WinCo Foods,Produce,ROMAINE HEARTS,7,each,0.88,6.16
2025-03-15,WinCo Foods,Produce,AVOCADO MED,3.13,lb,1.68,5.26
2025-03-15,WinCo Foods,Produce,ASPARAGUS,1.68,lb,0.98,1.65
2025-03-15,WinCo Foods,Produce,ONIONS RED,4,each,0.28,1.12
2025-03-15,WinCo Foods,Produce,LEMON SMALL,2,each,0.28,0.56
2025-03-15,WinCo Foods,Produce,LIMES,5,each,0.58,2.90
2025-03-15,WinCo Foods,Produce,CUCUMBER,2,each,1.28,2.56
2025-03-15,WinCo Foods,Produce,CELERY,1,each,0.68,0.68
2025-03-15,WinCo Foods,Produce,MELON WTR S/L,12.36,lb,0.68,8.40
2025-03-15,WinCo Foods,Household,T-SHIRT BAG,2,each,0.10,0.20
2025-03-15,WinCo Foods,Other,SALES TAX,1,each,0.17,0.17
2025-03-01,Costco,Eggs,KS CAGE FREE,1,each,8.59,8.59
2025-03-01,Costco,Eggs,KS CAGE FREE,1,each,8.59,8.59
2025-03-01,Costco,Eggs,KS CAGE FREE,1,each,8.59,8.59
2025-03-01,Costco,Bakery,BAGELS,1,each,7.99,7.99
2025-03-01,Costco,Produce,VINE TOMATO,1,each,6.59,6.59
2025-03-01,Costco,Produce,ORG SPINACH,1,each,3.89,3.89
2025-03-01,Costco,Pantry,KS DICED TOM,1,each,8.59,8.59
2025-03-01,Costco,Produce,OG CARROT&LB,1,each,3.79,3.79
2025-03-01,Costco,Produce,MIXED PEPPER,1,each,6.89,6.89
2025-03-01,Costco,Bakery,DAVE'S THIN,1,each,9.49,9.49
2025-03-01,Costco,Produce,4LB ORG FUJI,1,each,5.29,5.29
2025-03-01,Costco,Produce,AVOCADOS,1,each,9.99,9.99
2025-03-01,Costco,Pantry,KS ALMONDS,1,each,11.79,11.79
2025-03-01,Costco,Pantry,KS WALNUTS,1,each,11.99,11.99
2025-03-01,Costco,Pantry,ORGKALAMATA,1,each,8.99,8.99
2025-03-01,Costco,Produce,10LB BAKERS,1,each,4.59,4.59
2025-03-01,Costco,Alcohol,KS GRIGIO 3L,1,each,14.79,14.79
2025-03-01,Costco,CRV,CA REDEMP VA,1,each,0.25,0.25
2025-03-01,Costco,Alcohol,KS LAGER,1,each,13.99,13.99
2025-03-01,Costco,CRV,CA REDEMP VA,1,each,0.60,0.60
2025-03-01,Costco,Dairy,PHL CRM CHSE,1,each,10.39,10.39
2025-03-01,Costco,Meat,KS RST TURKY,1,each,12.49,12.49
2025-03-01,Costco,Dairy,A2YOGURT,1,each,8.99,8.99
2025-03-01,Costco,Produce,ORG SPINACH,1,each,3.89,3.89
2025-03-01,Costco,Dairy,OAT MILK,1,each,11.99,11.99
2025-03-01,Costco,Other,DISCOUNT,1,each,-3.00,-3.00
2025-03-01,Costco,Produce,OG CARROT&LB,1,each,3.79,3.79
2025-03-01,Costco,Dairy,SLC CHEDDAR,1,each,12.59,12.59
2025-03-01,Costco,Dairy,KS U/S QTRS,1,each,13.59,13.59
2025-03-01,Costco,Produce,ORG BELLAS,1,each,5.69,5.69
2025-03-01,Costco,Produce,BANANAS,1,each,1.49,1.49
2025-03-01,Costco,Produce,BANANAS,1,each,1.49,1.49
